clean_path,reverb_path,rir_path,rir_type,Mean T60,Mean DRR
./ACE_Dereverb_Dataset_1000_unique/clean_10/0760__F1s1__Lin8Ch_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0760__F1s1__Lin8Ch_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/1/Lin8Ch_803_1_RIR.wav,RIR,0.392372298,10.03872499
./ACE_Dereverb_Dataset_1000_unique/clean_10/0761__M4s4__Lin8Ch_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0761__M4s4__Lin8Ch_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/1/Lin8Ch_502_1_RIR.wav,RIR,0.351943828,11.48465884
./ACE_Dereverb_Dataset_1000_unique/clean_10/0762__M9s4__Crucif_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0762__M9s4__Crucif_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/2/Crucif_508_2_RIR.wav,RIR,0.645095394,5.782508838
./ACE_Dereverb_Dataset_1000_unique/clean_10/0763__F5s1__Lin8Ch_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0763__F5s1__Lin8Ch_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/1/Lin8Ch_EE_lobby_1_RIR.wav,RIR,0.728499237,10.35365698
./ACE_Dereverb_Dataset_1000_unique/clean_10/0764__M1s2__Crucif_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0764__M1s2__Crucif_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/2/Crucif_EE_lobby_2_RIR.wav,RIR,0.741222781,3.234854036
./ACE_Dereverb_Dataset_1000_unique/clean_10/0765__M3s1__Lin8Ch_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0765__M3s1__Lin8Ch_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_2/2/Lin8Ch_803_2_RIR.wav,RIR,0.380298369,7.385285014
./ACE_Dereverb_Dataset_1000_unique/clean_10/0766__F2s1__Crucif_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0766__F2s1__Crucif_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/2/Crucif_508_2_RIR.wav,RIR,0.645095394,5.782508838
./ACE_Dereverb_Dataset_1000_unique/clean_10/0767__F3s4__Crucif_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0767__F3s4__Crucif_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/2/Crucif_508_2_RIR.wav,RIR,0.645095394,5.782508838
./ACE_Dereverb_Dataset_1000_unique/clean_10/0768__M9s4__Mobile_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0768__M9s4__Mobile_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_2/2/Mobile_803_2_RIR.wav,RIR,0.392975873,-0.812008245
./ACE_Dereverb_Dataset_1000_unique/clean_10/0769__F2s5__Lin8Ch_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0769__F2s5__Lin8Ch_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/2/Lin8Ch_403a_2_RIR.wav,RIR,1.247232576,4.090049787
./ACE_Dereverb_Dataset_1000_unique/clean_10/0770__M9s3__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0770__M9s3__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0771__F1s3__Mobile_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0771__F1s3__Mobile_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Meeting_Room_1/2/Mobile_503_2_RIR.wav,RIR,0.449363622,3.135359072
./ACE_Dereverb_Dataset_1000_unique/clean_10/0772__F4s5__Chromebook_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0772__F4s5__Chromebook_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Office_1/2/Chromebook_502_2_RIR.wav,RIR,0.328317417,4.303361394
./ACE_Dereverb_Dataset_1000_unique/clean_10/0773__M3s5__Chromebook_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0773__M3s5__Chromebook_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Lecture_Room_1/2/Chromebook_508_2_RIR.wav,RIR,0.549364951,3.73293733
./ACE_Dereverb_Dataset_1000_unique/clean_10/0774__F1s5__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0774__F1s5__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0775__F2s5__Chromebook_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0775__F2s5__Chromebook_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_2/2/Chromebook_611_2_RIR.wav,RIR,0.340098543,7.005943535
./ACE_Dereverb_Dataset_1000_unique/clean_10/0776__M2s2__Lin8Ch_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0776__M2s2__Lin8Ch_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/2/Lin8Ch_502_2_RIR.wav,RIR,0.307129167,4.931555964
./ACE_Dereverb_Dataset_1000_unique/clean_10/0777__M4s3__Mobile_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0777__M4s3__Mobile_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_1/2/Mobile_508_2_RIR.wav,RIR,0.657614973,5.550930239
./ACE_Dereverb_Dataset_1000_unique/clean_10/0778__M3s3__Lin8Ch_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0778__M3s3__Lin8Ch_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/1/Lin8Ch_403a_1_RIR.wav,RIR,1.278889534,6.046062917
./ACE_Dereverb_Dataset_1000_unique/clean_10/0779__F3s2__Crucif_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0779__F3s2__Crucif_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_2/2/Crucif_611_2_RIR.wav,RIR,0.384639369,8.359693874
./ACE_Dereverb_Dataset_1000_unique/clean_10/0780__M8s3__Crucif_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0780__M8s3__Crucif_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_1/1/Crucif_503_1_RIR.wav,RIR,0.455643662,2.285589204
./ACE_Dereverb_Dataset_1000_unique/clean_10/0781__M7s4__Lin8Ch_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0781__M7s4__Lin8Ch_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/2/Lin8Ch_502_2_RIR.wav,RIR,0.307129167,4.931555964
./ACE_Dereverb_Dataset_1000_unique/clean_10/0782__F2s4__Chromebook_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0782__F2s4__Chromebook_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Building_Lobby/2/Chromebook_EE_lobby_2_RIR.wav,RIR,0.661817134,2.813342704
./ACE_Dereverb_Dataset_1000_unique/clean_10/0783__F2s3__Mobile_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0783__F2s3__Mobile_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Meeting_Room_1/1/Mobile_503_1_RIR.wav,RIR,0.454515759,3.795543691
./ACE_Dereverb_Dataset_1000_unique/clean_10/0784__F5s4__Chromebook_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0784__F5s4__Chromebook_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Lecture_Room_2/1/Chromebook_403a_1_RIR.wav,RIR,1.303473771,3.06585196
./ACE_Dereverb_Dataset_1000_unique/clean_10/0785__M4s5__Chromebook_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0785__M4s5__Chromebook_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Lecture_Room_1/2/Chromebook_508_2_RIR.wav,RIR,0.549364951,3.73293733
./ACE_Dereverb_Dataset_1000_unique/clean_10/0786__M1s1__Crucif_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0786__M1s1__Crucif_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_1/1/Crucif_503_1_RIR.wav,RIR,0.455643662,2.285589204
./ACE_Dereverb_Dataset_1000_unique/clean_10/0787__M7s3__Mobile_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0787__M7s3__Mobile_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_1/1/Mobile_508_1_RIR.wav,RIR,0.673542953,9.803930203
./ACE_Dereverb_Dataset_1000_unique/clean_10/0788__M2s5__Lin8Ch_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0788__M2s5__Lin8Ch_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/2/Lin8Ch_EE_lobby_2_RIR.wav,RIR,0.742350198,6.391654568
./ACE_Dereverb_Dataset_1000_unique/clean_10/0789__M3s2__Lin8Ch_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0789__M3s2__Lin8Ch_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/1/Lin8Ch_508_1_RIR.wav,RIR,0.644988956,6.708137543
./ACE_Dereverb_Dataset_1000_unique/clean_10/0790__M4s4__Chromebook_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0790__M4s4__Chromebook_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Office_1/2/Chromebook_502_2_RIR.wav,RIR,0.328317417,4.303361394
./ACE_Dereverb_Dataset_1000_unique/clean_10/0791__M5s1__Crucif_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0791__M5s1__Crucif_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_2/1/Crucif_403a_1_RIR.wav,RIR,1.287868705,9.705948694
./ACE_Dereverb_Dataset_1000_unique/clean_10/0792__M4s4__Crucif_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0792__M4s4__Crucif_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/1/Crucif_EE_lobby_1_RIR.wav,RIR,0.770103195,6.674457218
./ACE_Dereverb_Dataset_1000_unique/clean_10/0793__M2s4__Mobile_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0793__M2s4__Mobile_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_1/2/Mobile_508_2_RIR.wav,RIR,0.657614973,5.550930239
./ACE_Dereverb_Dataset_1000_unique/clean_10/0794__M7s4__Lin8Ch_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0794__M7s4__Lin8Ch_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/1/Lin8Ch_503_1_RIR.wav,RIR,0.465154969,10.23892335
./ACE_Dereverb_Dataset_1000_unique/clean_10/0795__F1s5__Lin8Ch_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0795__F1s5__Lin8Ch_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/1/Lin8Ch_503_1_RIR.wav,RIR,0.465154969,10.23892335
./ACE_Dereverb_Dataset_1000_unique/clean_10/0796__F3s3__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0796__F3s3__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0797__F2s1__Lin8Ch_403a_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0797__F2s1__Lin8Ch_403a_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_2/1/Lin8Ch_403a_1_RIR.wav,RIR,1.278889534,6.046062917
./ACE_Dereverb_Dataset_1000_unique/clean_10/0798__F1s5__Crucif_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0798__F1s5__Crucif_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_1/1/Crucif_503_1_RIR.wav,RIR,0.455643662,2.285589204
./ACE_Dereverb_Dataset_1000_unique/clean_10/0799__M3s2__Lin8Ch_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0799__M3s2__Lin8Ch_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/1/Lin8Ch_508_1_RIR.wav,RIR,0.644988956,6.708137543
./ACE_Dereverb_Dataset_1000_unique/clean_10/0800__M1s2__Lin8Ch_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0800__M1s2__Lin8Ch_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/2/Lin8Ch_502_2_RIR.wav,RIR,0.307129167,4.931555964
./ACE_Dereverb_Dataset_1000_unique/clean_10/0801__F1s1__Lin8Ch_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0801__F1s1__Lin8Ch_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/1/Lin8Ch_503_1_RIR.wav,RIR,0.465154969,10.23892335
./ACE_Dereverb_Dataset_1000_unique/clean_10/0802__F1s3__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0802__F1s3__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0803__F5s5__Chromebook_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0803__F5s5__Chromebook_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_2/2/Chromebook_611_2_RIR.wav,RIR,0.340098543,7.005943535
./ACE_Dereverb_Dataset_1000_unique/clean_10/0804__M5s2__Crucif_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0804__M5s2__Crucif_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/1/Crucif_EE_lobby_1_RIR.wav,RIR,0.770103195,6.674457218
./ACE_Dereverb_Dataset_1000_unique/clean_10/0805__M4s5__Mobile_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0805__M4s5__Mobile_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_2/2/Mobile_403a_2_RIR.wav,RIR,1.234286386,4.027562336
./ACE_Dereverb_Dataset_1000_unique/clean_10/0806__M3s3__Mobile_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0806__M3s3__Mobile_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_1/2/Mobile_502_2_RIR.wav,RIR,0.31237821,3.962965741
./ACE_Dereverb_Dataset_1000_unique/clean_10/0807__F2s2__Mobile_803_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0807__F2s2__Mobile_803_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_2/2/Mobile_803_2_RIR.wav,RIR,0.392975873,-0.812008245
./ACE_Dereverb_Dataset_1000_unique/clean_10/0808__M7s4__Chromebook_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0808__M7s4__Chromebook_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_2/2/Chromebook_611_2_RIR.wav,RIR,0.340098543,7.005943535
./ACE_Dereverb_Dataset_1000_unique/clean_10/0809__F5s2__Crucif_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0809__F5s2__Crucif_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_1/2/Crucif_503_2_RIR.wav,RIR,0.446989167,2.078798976
./ACE_Dereverb_Dataset_1000_unique/clean_10/0810__M5s4__Crucif_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0810__M5s4__Crucif_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_1/1/Crucif_502_1_RIR.wav,RIR,0.358243847,3.311469715
./ACE_Dereverb_Dataset_1000_unique/clean_10/0811__M5s3__Mobile_403a_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0811__M5s3__Mobile_403a_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_2/2/Mobile_403a_2_RIR.wav,RIR,1.234286386,4.027562336
./ACE_Dereverb_Dataset_1000_unique/clean_10/0812__F5s2__Crucif_611_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0812__F5s2__Crucif_611_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Meeting_Room_2/1/Crucif_611_1_RIR.wav,RIR,0.37716642,4.24081165
./ACE_Dereverb_Dataset_1000_unique/clean_10/0813__M4s1__Lin8Ch_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0813__M4s1__Lin8Ch_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/2/Lin8Ch_EE_lobby_2_RIR.wav,RIR,0.742350198,6.391654568
./ACE_Dereverb_Dataset_1000_unique/clean_10/0814__M3s3__Lin8Ch_503_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0814__M3s3__Lin8Ch_503_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_1/2/Lin8Ch_503_2_RIR.wav,RIR,0.473804418,6.801708601
./ACE_Dereverb_Dataset_1000_unique/clean_10/0815__F3s4__Crucif_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0815__F3s4__Crucif_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/1/Crucif_508_1_RIR.wav,RIR,0.626387085,10.95660865
./ACE_Dereverb_Dataset_1000_unique/clean_10/0816__M8s3__Crucif_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0816__M8s3__Crucif_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_1/1/Crucif_502_1_RIR.wav,RIR,0.358243847,3.311469715
./ACE_Dereverb_Dataset_1000_unique/clean_10/0817__F2s1__Lin8Ch_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0817__F2s1__Lin8Ch_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/2/Lin8Ch_502_2_RIR.wav,RIR,0.307129167,4.931555964
./ACE_Dereverb_Dataset_1000_unique/clean_10/0818__F1s1__Lin8Ch_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0818__F1s1__Lin8Ch_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/1/Lin8Ch_502_1_RIR.wav,RIR,0.351943828,11.48465884
./ACE_Dereverb_Dataset_1000_unique/clean_10/0819__M5s5__Crucif_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0819__M5s5__Crucif_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/2/Crucif_EE_lobby_2_RIR.wav,RIR,0.741222781,3.234854036
./ACE_Dereverb_Dataset_1000_unique/clean_10/0820__F2s5__Lin8Ch_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0820__F2s5__Lin8Ch_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Building_Lobby/2/Lin8Ch_EE_lobby_2_RIR.wav,RIR,0.742350198,6.391654568
./ACE_Dereverb_Dataset_1000_unique/clean_10/0821__F3s5__Crucif_EE_lobby_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0821__F3s5__Crucif_EE_lobby_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Building_Lobby/1/Crucif_EE_lobby_1_RIR.wav,RIR,0.770103195,6.674457218
./ACE_Dereverb_Dataset_1000_unique/clean_10/0822__F1s4__Mobile_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0822__F1s4__Mobile_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Office_1/1/Mobile_502_1_RIR.wav,RIR,0.32656595,7.431172307
./ACE_Dereverb_Dataset_1000_unique/clean_10/0823__M6s4__Lin8Ch_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0823__M6s4__Lin8Ch_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/1/Lin8Ch_508_1_RIR.wav,RIR,0.644988956,6.708137543
./ACE_Dereverb_Dataset_1000_unique/clean_10/0824__M2s4__Crucif_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0824__M2s4__Crucif_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_1/1/Crucif_502_1_RIR.wav,RIR,0.358243847,3.311469715
./ACE_Dereverb_Dataset_1000_unique/clean_10/0825__F5s3__Crucif_803_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0825__F5s3__Crucif_803_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Office_2/1/Crucif_803_1_RIR.wav,RIR,0.395792129,2.204816404
./ACE_Dereverb_Dataset_1000_unique/clean_10/0826__F4s5__Lin8Ch_502_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0826__F4s5__Lin8Ch_502_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/1/Lin8Ch_502_1_RIR.wav,RIR,0.351943828,11.48465884
./ACE_Dereverb_Dataset_1000_unique/clean_10/0827__M3s4__Crucif_508_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0827__M3s4__Crucif_508_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Crucif/Lecture_Room_1/1/Crucif_508_1_RIR.wav,RIR,0.626387085,10.95660865
./ACE_Dereverb_Dataset_1000_unique/clean_10/0828__M2s3__Chromebook_EE_lobby_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0828__M2s3__Chromebook_EE_lobby_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Building_Lobby/2/Chromebook_EE_lobby_2_RIR.wav,RIR,0.661817134,2.813342704
./ACE_Dereverb_Dataset_1000_unique/clean_10/0829__M3s4__Chromebook_503_1_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0829__M3s4__Chromebook_503_1_RIR_reverb.wav,./ACE_Corpus_RIRN_Chromebook/Meeting_Room_1/1/Chromebook_503_1_RIR.wav,RIR,0.424457533,10.47942022
./ACE_Dereverb_Dataset_1000_unique/clean_10/0830__M3s5__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0830__M3s5__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0831__F2s1__Lin8Ch_502_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0831__F2s1__Lin8Ch_502_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Office_1/2/Lin8Ch_502_2_RIR.wav,RIR,0.307129167,4.931555964
./ACE_Dereverb_Dataset_1000_unique/clean_10/0832__M2s5__Mobile_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0832__M2s5__Mobile_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Meeting_Room_2/2/Mobile_611_2_RIR.wav,RIR,0.38127376,9.983401447
./ACE_Dereverb_Dataset_1000_unique/clean_10/0833__F2s5__Lin8Ch_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0833__F2s5__Lin8Ch_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Lecture_Room_1/2/Lin8Ch_508_2_RIR.wav,RIR,0.627708732,6.829727197
./ACE_Dereverb_Dataset_1000_unique/clean_10/0834__M9s3__Lin8Ch_611_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0834__M9s3__Lin8Ch_611_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Lin8Ch/Meeting_Room_2/2/Lin8Ch_611_2_RIR.wav,RIR,0.373183602,10.29714174
./ACE_Dereverb_Dataset_1000_unique/clean_10/0835__F3s3__Mobile_508_2_RIR_clean.wav,./ACE_Dereverb_Dataset_1000_unique/reverberant_10/0835__F3s3__Mobile_508_2_RIR_reverb.wav,./ACE_Corpus_RIRN_Mobile/Lecture_Room_1/2/Mobile_508_2_RIR.wav,RIR,0.657614973,5.550930239
